"date","close","volume","open","high","low"
"2014/06/13","61.1014","15764474.0000","60.4286","61.1286","59.6014"
"2014/06/12","60.3500","15794413.0000","61.2957","61.4639","60.0714"
"2014/06/11","61.4286","13737546.0000","60.7471","61.8000","60.7143"
"2014/06/10","61.1843","22912932.0000","60.7886","62.2914","60.7171"
"2014/06/09","60.4414","16610116.0000","61.3571","61.5214","60.0128"
"2014/06/06","61.4471","15718526.0000","61.4300","62.1271","61.1943"
"2014/06/05","61.1928","18923260.0000","60.5357","61.3428","59.7957"
"2014/06/04","60.4586","17420919.0000","59.5371","60.6428","59.0428"
"2014/06/03","59.6528","17128900.0000","59.9986","60.8000","59.5786"
"2014/06/02","60.2943","20477057.0000","59.9257","60.4157","58.9286"
"2014/05/30","59.6900","29240472.0000","59.3114","60.2486","58.8014"
"2014/05/29","59.3143","22824578.0000","57.6286","59.4271","57.0786"
"2014/05/28","57.3200","19863724.0000","56.7428","57.8857","56.2143"
"2014/05/27","56.9728","26732686.0000","57.4286","57.4600","56.1643"
"2014/05/23","57.4786","22120924.0000","55.9486","57.4957","55.6658"
"2014/05/22","55.9714","33209067.0000","55.8400","56.7857","55.3571"
"2014/05/21","55.8000","39932359.0000","53.5886","55.8128","53.3357"
"2014/05/20","53.0957","28800158.0000","52.1443","53.2428","51.7714"
"2014/05/19","52.0714","25391444.0000","49.5714","52.4603","49.5075"
"2014/05/16","49.9828","19049519.0000","49.3528","49.9957","48.5486"
"2014/05/15","49.1700","23364992.0000","50.1214","50.2557","48.4828"
"2014/05/14","50.2686","19889757.0000","49.5786","50.6286","49.4371"
"2014/05/13","49.5914","20805833.0000","49.2071","50.6100","48.6771"
"2014/05/12","49.3500","21367513.0000","47.2657","49.3614","47.2171"
"2014/05/09","46.9357","17956111.0000","46.0114","47.1343","45.3357"
"2014/05/08","45.9514","21163722.0000","45.3086","47.3886","44.9086"
"2014/05/07","45.7914","25650605.0000","46.5900","46.8344","45.0301"
"2014/05/06","46.5986","22710429.0000","49.1028","49.6743","46.5200"
"2014/05/05","49.1971","20323554.0000","48.2957","49.3543","48.0143"
"2014/05/02","48.6643","26117645.0000","48.2157","49.1286","47.7214"
"2014/05/01","48.0741","36988004.0000","46.2928","49.3843","46.1500"
"2014/04/30","46.0057","23603244.0000","45.4171","46.0571","44.3214"
"2014/04/29","45.6957","23117948.0000","44.6057","46.3757","44.5757"
"2014/04/28","44.8871","47096427.0000","45.4357","45.8428","42.7857"
"2014/04/25","46.0114","33030707.0000","48.2086","48.7728","46.0000"
"2014/04/24","49.1528","30634529.0000","50.3571","50.8427","47.8286"
"2014/04/23","50.5000","40265587.0000","51.8186","52.5000","50.4286"
"2014/04/22","53.2714","64560487.0000","53.8043","54.4114","52.1186"
"2014/04/21","49.7843","46906209.0000","49.9000","49.9143","48.3286"
"2014/04/17","49.3914","32061753.0000","48.1086","49.9614","47.5000"
"2014/04/16","47.3443","16113382.0000","47.2928","47.7100","46.1943"
"2014/04/15","46.6100","30798735.0000","47.0114","47.3671","44.5857"
"2014/04/14","47.3686","17993687.0000","47.5557","47.8571","46.5057"
"2014/04/11","46.6728","30143794.0000","47.2571","47.8314","46.2300"
"2014/04/10","47.8186","24851659.0000","50.6400","51.0686","47.7157"
"2014/04/09","50.4328","20511112.0000","50.1471","50.5571","49.0214"
"2014/04/08","49.8414","25761079.0000","48.5786","50.1123","48.3414"
"2014/04/07","48.2857","36977588.0000","48.6443","49.7414","47.3014"
"2014/04/04","48.1871","34951388.0000","50.7786","50.8571","47.9828"
"2014/04/03","50.6700","21976283.0000","51.6186","52.1571","50.0143"
"2014/04/02","51.8400","24177125.0000","52.2371","53.0071","51.1857"
"2014/04/01","52.0986","21338400.0000","50.2500","52.1786","50.2486"
"2014/03/31","50.2900","22073233.0000","51.6443","52.4086","49.9828"
